gene_name,Day5_EEC_1,Day5_SLEC_1,Day5_EEC_2,Day5_SLEC_2,Day8_EEC_1,Day8_SLEC_1,Day8_MPEC_1,Day8_EEC_2,Day8_SLEC_2,Day8_MPEC_2
Ndufs1,54.726551,80.245274,82.161096,133.82373700000002,27.590840999999998,25.306473,24.926378,25.24302,23.969275,22.589051
Ndufs2,53.18768299999999,76.589736,63.132728,111.88928200000001,60.163089,58.323312,41.117546000000004,46.241627,54.968970999999996,52.565088
Ndufs3,104.73964699999999,100.644352,91.754988,115.607064,152.667193,206.198025,193.792778,178.655938,197.20557,185.130631
Ndufs5,561.028956,573.3439639999999,548.194641,525.140045,688.626875,590.038463,578.471808,616.919079,611.003815,582.2250730000001
Ndufs6,536.0451559999999,540.781243,464.885462,448.57737699999996,971.781579,733.0037,765.2957349999999,773.055002,684.892675,762.3870969999999
Ndufs7,105.444542,97.008099,98.455563,67.386275,139.579976,253.64048799999998,198.015769,184.22981000000001,244.01385200000001,198.683222
Ndufv1,22.041539,40.981414,40.249953000000005,65.41062600000001,14.728537,18.182514,17.293329,18.806262,23.849249,13.2754
Ndufv2,813.013958,631.0668009999999,613.520966,326.72423599999996,546.7802740000001,564.513305,687.4094769999999,657.403463,585.665166,679.459805
Nebl,137.744637,94.666119,151.452352,81.53612199999999,4.67392,1.63371,6.916081,6.621141000000001,2.278348,6.350712000000001
Nedd1,18.423569,21.408426000000002,24.938189,25.475049,21.910861999999998,18.441682999999998,12.667488,13.844707999999999,13.426402,15.840938000000001
Nedd4,12.458541,15.275424,19.694772,23.414372,4.618494,6.3687260000000006,4.242068,4.9190059999999995,7.5330449999999995,4.141682
Nedd8,301.49818700000003,343.32948,282.843375,209.884202,644.6729339999999,481.674851,553.09964,517.0997629999999,511.163491,549.218077
Neil3,19.986686,30.330136,19.319413,31.526023,4.899228,5.131583,1.0680479999999999,4.456346,4.632689,2.814501
Nek2,12.227064,16.17064,16.044686,25.260658,1.9234369999999998,1.214515,0.49473100000000003,1.337925,0.9548139999999999,1.084698
Nek7,24.946828,26.496133,28.946359,29.024029,17.909914999999998,16.179922,19.439301999999998,21.031005,16.358685,22.081292
Nemf,59.395092000000005,56.55400899999999,73.016835,50.949224,31.309365000000003,56.127658999999994,38.629670000000004,36.288119,51.203239,43.648006
Net1,8.428673,10.191889999999999,15.417110000000001,24.503899,6.16167,4.499943,3.7968830000000002,4.800733,4.490614,5.719847
Nfatc3,15.652320000000001,23.379253,20.736651000000002,33.510779,21.373018,21.571402,18.299649,20.622241,20.168274,20.643043
Nfe2l2,7.273083,7.789903999999999,8.502357,12.617268,11.702603,20.266959,14.854713,12.269258,22.293881,14.434178
Nfkb1,15.210747,16.712823,18.680055,22.428649,20.758742,19.435239000000003,17.069637,18.085182,15.772016,18.839973
Nfkbia,28.373688,26.797139,26.486252,25.152801999999998,35.933864,70.32924399999999,62.081714,54.391203000000004,75.23055500000001,69.927374
Nfkbiz,13.719959,21.538657,16.920565,30.316946,10.666627,8.031627,9.08709,10.478177,8.234147,12.795048
Nfs1,34.638717,37.2888,37.56882,67.14379699999999,24.365342000000002,18.871658,15.960117000000002,20.418812,16.786182999999998,19.412152
Nfu1,170.169855,123.336026,129.303686,65.656079,142.576551,203.87035,187.031339,178.66428100000002,196.455671,170.901035
Nfyb,60.869703,62.70069399999999,64.88761,60.383875,30.170225,48.033676,32.843871,42.816881,56.160258999999996,35.798307
Nfyc,21.574514,20.120627,19.752581,12.517942,11.009897,19.46039,14.404417,15.685598,23.117654,14.632601000000001
Ngly1,14.701184,16.357326,13.513516000000001,24.603276,9.570841,10.448686,11.264886,10.912823,10.922646,11.479853
Ngrn,12.811399,13.020247,14.1407,12.955646,11.436139,23.257921,15.229424,16.644614,22.11851,16.373207999999998
Nhej1,19.066585999999997,8.297008,9.710614,6.03598,6.515416,22.319086,15.687554,15.372932,21.95569,4.358907
Nhp2,324.951594,302.789679,327.223367,194.029499,207.28776399999998,260.948211,253.242146,228.052126,267.807954,244.554089
Nif3l1,35.996947999999996,23.754410999999998,42.685313,36.129736,35.653228999999996,25.844139000000002,35.198172,33.196073999999996,33.014866999999995,31.793701000000002
Nifk,87.741398,67.731786,100.091223,45.750263000000004,16.632058999999998,23.513132000000002,30.431888,28.293234000000002,31.270846999999996,34.786213000000004
Nip7,58.504575,46.571487,67.21230200000001,50.860459000000006,22.573803,32.444126000000004,38.053897,31.156139000000003,30.79468,31.874133
Nipa2,39.741725,44.025124,44.464486,47.388671,10.303161,15.073960999999999,11.455278,13.330822,15.067353,13.110911999999999
Nipsnap3b,85.269091,72.045179,72.926171,66.531582,43.095459000000005,78.691357,58.463413,61.196367,91.44329,59.14063
Nkg7,10896.686000000002,10057.518740000001,7128.245752,2751.707712,18079.17345,23026.95775,19235.8808,19815.15334,22924.08667,18501.90273
Nkiras1,9.760021,10.974316,11.04533,8.279328,19.728761,20.843989999999998,24.143676,19.09321,18.515017999999998,16.933111
Nktr,15.698364999999999,27.473832,32.286390999999995,41.142379999999996,20.602373,23.772893,16.232275,20.325684,19.820756,25.154939000000002
Nlk,7.62205,12.378538,8.740431,21.720564000000003,12.691156,11.995343,11.491988000000001,14.942808,10.710875,13.567932
Nlrc3,12.388401,16.087525,21.702261,36.478815000000004,13.166707999999998,13.113254000000001,10.524426,11.675228,11.690367,10.451642
Nlrc5,18.641915,30.346059999999998,20.224339,38.847846000000004,50.776257,49.464968,44.534785,42.914846000000004,44.596738,47.436291
Nmb,15.919027999999999,11.298622,7.589932000000001,8.2286,59.459717000000005,91.85403000000001,65.489254,66.47223000000001,81.31842900000001,61.956084999999995
Nmd3,184.24825800000002,161.324475,218.93051499999999,155.75058700000002,62.359666000000004,101.296242,111.71068799999999,102.39684799999999,114.80075500000001,108.91448899999999
Nme1,678.104577,646.590439,666.916642,279.725782,310.894397,336.795419,426.82026799999994,354.430113,299.210282,389.68494599999997
Nme2,330.775492,261.146461,245.81472799999997,505.84973499999995,305.695419,244.49164100000002,302.488679,252.5856,191.814849,305.005508
Nme3,19.913068,25.935143,23.074689000000003,23.792638,42.117334,41.754681,55.494316000000005,48.306179,46.552225,55.913522
Nme6,39.379278,20.001026,29.640745000000003,10.607204,10.606297,8.917507,13.501926999999998,13.172248999999999,9.36538,13.624604000000001
Nme7,18.312495000000002,21.316147,21.141277,26.429396,11.175634,11.026799,10.190726,12.937425,9.914860000000001,10.791350999999999
Nmi,151.41090400000002,191.42183899999998,172.663069,157.118042,187.734979,196.82269499999998,245.375011,221.26892200000003,186.17011000000002,231.18791099999999
Nmnat1,32.955826,40.417021999999996,68.520185,92.782885,32.817403999999996,16.485337,29.577979,26.961584000000002,13.650768,29.933665
Nmt1,35.086262,49.235129,59.177377,96.96414200000001,61.617452,42.093268,27.811231,27.735969,23.704534,23.327445
Noa1,89.64506899999999,94.07243000000001,164.554079,192.75943600000002,28.229702000000003,15.916398000000001,10.05797,16.442987,12.616488,14.233275
Noc2l,11.500256,16.654746,17.274231,26.155456,5.087528,4.127351,4.19054,3.322115,2.917748,4.934341000000001
Noct,11.93317,15.837883999999999,17.472556,26.009833,27.987861,17.994877,16.481835,23.029019,23.721997000000002,24.213859
Nol11,27.638416999999997,18.513246,30.978835999999998,19.258526,7.743458,6.248574,7.839689,8.412450999999999,9.728471,6.262218
Nol12,21.176745999999998,24.019361,23.152242,20.939675,15.448927,22.286085999999997,20.480760999999998,17.809817000000002,23.962466,20.37814
Nol4l,7.618933999999999,8.538486,16.800616,24.143342,5.956269,2.688586,3.5550089999999996,2.84856,4.14325,2.0606
Nol7,271.4889,322.656819,289.79442,420.77227400000004,222.280835,242.42867200000003,189.163082,199.93101299999998,227.163733,210.361669
Nol8,9.280636999999999,11.155803,13.617982999999999,20.73643,8.724532,6.771078,6.823055,5.9864440000000005,5.429302,6.775453
Nono,99.55980799999999,144.451098,131.08083100000002,206.46100900000002,45.451983,44.798071,43.127956,46.63516,43.185311,46.825151
Nop10,708.830522,618.095255,1008.0413359999999,375.79276400000003,416.804535,258.424554,401.152669,317.059418,249.122939,404.38043
Nop16,54.251090000000005,38.978315,57.353699,13.336026,12.140303,14.706472,17.553356,17.057875,15.433872000000001,22.219721
Nop53,10.943383,11.81886,10.717188,15.124061,48.253130999999996,66.960027,43.03908,38.946111,58.387907999999996,41.621528000000005
Nop56,66.545078,58.30419499999999,80.761381,88.017288,16.894945,25.00649,19.947038,18.321391000000002,31.379924,23.295172
Nop58,141.333013,109.503548,178.543388,109.72876699999999,13.301601000000002,17.401291,15.492134,13.60211,13.734106,18.574382
Nosip,11.610097999999999,11.090167,10.625316,17.80434,15.503332,32.285084999999995,20.690279,19.993507,29.27897,20.322354999999998
Npc2,17.630557,20.131276999999997,15.508894,14.420769,50.180369,69.648864,57.839923999999996,58.36534,68.929627,53.319863
Npepps,10.942117,13.439522,13.18651,29.687040999999997,21.919483,14.956475,9.524519999999999,12.886932,11.157304,11.569932000000001
Npm1,1455.794707,1335.336307,2209.7980780000003,2340.235141,272.303093,235.84476,307.283892,277.537415,223.984102,348.235127
Npm3,7.493092999999999,8.245923,8.445466,33.434672,7.005685000000001,10.766045,5.125847,6.940282000000001,9.726175999999999,6.755184
Nptn,246.997891,473.912359,356.704521,829.132007,178.350092,162.574351,135.831652,168.486908,173.659982,179.642627
Nqo2,67.62732199999999,66.260544,56.473402,41.161525,57.647403000000004,75.73474300000001,67.08287800000001,77.52896,77.524741,75.388159
Nras,47.019263,46.636998,40.986075,54.472285,21.00449,38.954972999999995,37.897193,37.127839,42.289123,39.049599
Nrbf2,9.193775,13.887959,11.568848,22.187335,12.098419,17.860459,10.901124000000001,13.593670999999999,19.482295999999998,12.634291000000001
Nrd1,15.202516000000001,16.382378,20.260407999999998,17.32657,17.595082,15.783055,17.134234,24.62983,19.730267,20.6052
Nrm,36.87105,25.263628,17.788728,10.650965,8.430805,23.222242,15.762398999999998,19.771659,23.547995999999998,13.92712
Nsfl1c,21.291669,22.023577,21.953746,20.742113,9.798833,19.409451,10.699133999999999,11.900425,19.349995,12.589986999999999
Nsmaf,45.781454,67.768723,52.075068,76.264033,69.639984,60.576427,60.08288,71.496706,55.964466,71.297225
Nsmce1,87.946651,83.95109599999999,76.54451800000001,45.878505,72.168657,92.850587,94.614937,96.626573,88.932345,97.63085699999999
Nsmce4a,279.465188,229.450417,225.05653199999998,175.690132,104.274851,188.16142,176.425079,186.42212800000001,199.84358999999998,182.219294
Nsrp1,44.409215,51.692105,48.173451,39.167999,110.288657,91.63109,81.297375,83.270987,77.462977,85.033663
Nsun2,25.511682999999998,30.098253999999997,39.51805,48.039041999999995,7.099645,7.097308,7.913938000000001,5.963759,5.517175,9.219178999999999
Nt5c,69.477154,85.192183,66.627997,48.575496,137.286986,264.74377599999997,188.58984099999998,186.722142,265.19858999999997,184.248817
Nt5c3,115.82224699999999,96.772735,94.515824,49.355635,57.296569999999996,78.698891,87.196973,81.511422,91.504987,79.44980100000001
Nt5c3b,32.726017999999996,26.830152000000002,24.232497,16.14184,28.639279,88.655043,48.87936,57.332781999999995,97.62433399999999,45.600758
Nt5dc1,13.688576000000001,17.163664,14.410984,27.422041999999998,11.044883,12.046406,11.926688,12.226516,10.694831,11.754902000000001
Ntan1,184.011737,146.709591,125.417225,81.409761,200.86271499999998,273.49395899999996,241.20105299999997,269.768392,286.366823,232.499721
Ntmt1,14.165076999999998,11.986997,10.122173,7.347732000000001,9.27188,20.67538,13.027107,13.639854999999999,18.579793,15.162396
Nubp1,48.541178,42.952353,28.675279999999997,20.786995,23.343306,49.85477,47.279628,39.629395,58.66661,41.372574
Nucks1,30.605776000000002,54.913563,44.694313,105.911047,8.48302,5.358963,5.648982,7.198385000000001,5.04705,6.203314
Nudc,43.860766999999996,46.467014,50.563210999999995,54.716977,14.431617000000001,24.28077,17.411113,20.033095,21.801402,21.842964000000002
Nudcd2,141.454124,118.51454,145.475774,168.618875,53.338345,64.895653,60.705637,54.619783999999996,59.315459999999995,68.82466099999999
Nudt1,38.182982,37.402543,42.882883,26.492078000000003,19.920695000000002,20.008942,16.336102,18.23641,16.701626,15.298720000000001
Nudt14,20.9636,16.114634,20.406311,16.734407,26.447646000000002,31.993005,35.047868,29.471413000000002,26.962425,29.305668
Nudt19,100.01841999999999,65.71448000000001,95.91745999999999,35.717844,39.943676,66.609215,70.12786700000001,63.109396999999994,62.220328,64.014041
Nudt2,41.861289,34.158772,33.007964,20.58555,15.313129,12.89925,16.530170000000002,19.500388,14.360934,16.906825
Nudt21,137.438925,154.349447,145.786068,273.09180200000003,71.17659300000001,78.355761,62.652075,76.30325,72.202968,72.38351
Nudt4,25.511754,32.313621000000005,30.106337,42.915276,11.410571000000001,13.200497,11.15974,13.045211,12.931336,13.129948
Nudt5,201.565129,118.94421000000001,160.859735,75.49727800000001,30.546118,37.712407,42.698898,47.020585,47.815509000000006,42.501841999999996
Nudt7,24.045749,20.281736,20.717793,13.05613,30.174547999999998,29.943026,45.60687,37.937459000000004,32.061345,43.902075
Nuf2,41.943096999999995,53.497325,41.973502,48.516126,2.876842,7.191264,1.265986,5.1755830000000005,7.923216,3.4674769999999997
Nup107,25.314575,26.208022,20.954883,31.664609999999996,3.384593,4.011623999999999,2.988213,3.059016,3.8028589999999998,2.744739
Nup153,17.760696,21.574098,22.271721,37.042215999999996,14.549426,13.091934,16.1774,14.355589000000002,12.090566,17.547447000000002
Nup160,20.940165,18.612717,22.030385,14.568612,4.143577,4.211876999999999,3.3986,4.069957,3.664535,5.222506
Nup205,11.504721,13.397920000000001,13.818481,23.638407,1.705055,1.61024,1.9215389999999999,2.394531,1.318243,2.38655
Nup214,41.570834999999995,40.999642,46.055828000000005,44.275677,22.549197,29.018095000000002,26.787981,24.582729999999998,22.68592,27.458671000000002
Nup35,92.713639,68.854718,85.477863,59.617332,19.891030999999998,31.707077,31.609725,41.630951,43.820174,38.017463
Nup37,246.39864100000003,186.580228,261.002552,138.351811,30.072229999999998,39.017635,44.020007,46.990846999999995,37.249243,50.852909000000004
Nup43,102.348396,72.19081700000001,88.57609599999999,36.428518,12.865086999999999,15.67259,24.171761,20.123842,18.21442,19.732542000000002
Nup54,26.532314000000003,28.454932,32.990221000000005,37.640135,7.184850999999999,11.079019,8.37942,11.667762,10.811039,9.503893
Nup62,11.102756,14.891025,15.74206,21.79721,3.8905279999999998,4.078924,2.782832,4.664386,3.163923,2.725699
Nup85,51.335716999999995,68.09264300000001,65.587471,130.308043,14.489767,13.241812,15.950729,16.860801000000002,14.618964000000002,15.403360000000001
Nup88,31.292303999999998,40.227781,36.978471,55.730912,19.321991,18.830325,12.424648,11.860377,16.300727,18.024379
Nup98,8.779546,10.052237,15.433647,20.040085,4.596494,3.6270160000000002,4.182112,3.1725369999999997,2.851786,3.988529
Nus1,12.051981,15.915045000000001,17.964986,29.127232,7.9817990000000005,5.647,7.208449000000001,6.3954699999999995,5.143789,7.261462
Nusap1,87.955667,101.941776,71.820419,89.879532,11.753903,20.524407,6.16886,20.896743,25.330927,12.061247
Nutf2,47.373999,36.027561999999996,67.021049,73.991698,24.7875,18.650947,15.378576999999998,16.260025,16.992466,17.433849
Nxf1,396.033823,360.74136200000004,349.294412,301.896013,410.547753,355.00185899999997,429.661704,400.535795,340.736266,440.49830099999997
Nxt1,169.852132,136.116327,132.521323,82.908231,96.664468,135.219679,120.31880100000001,140.560408,143.861805,126.038523
Oard1,88.98517,100.85575300000001,99.72879,63.022071,77.9587,98.987845,89.204412,79.447009,93.816668,85.190339
Oas1a,13.016077000000001,11.88679,11.480647,8.154641999999999,30.470253000000003,36.340153,39.385166,27.846322999999998,27.453393,28.739635999999997
Oat,20.893337,22.599368,24.574292,46.500304,6.773337,11.489944,8.105592999999999,8.356617,12.103515,7.464371000000001
Oaz1,482.17453,619.8054940000001,464.965054,515.812996,861.1571439999999,1618.14243,1022.830915,1171.263073,1645.0059410000001,1105.134472
Ociad1,88.47244,86.66037,88.86996500000001,59.463891000000004,74.024088,145.042776,104.86928200000001,109.979937,160.200498,100.37167
Odc1,50.696276,52.280218,66.923536,54.684111,18.577975,16.42819,21.337254,18.167898,11.276078,20.485539000000003
Odr4,20.803632999999998,24.109334,21.772059,14.090448,13.059467,24.797792,14.480718,14.869931,20.934404999999998,15.5081
Ogdh,15.37483,13.937123000000001,16.360204,12.538185,54.58299,74.408755,66.257855,56.286592000000006,72.62475500000001,54.218846
Ogt,21.287719,27.645511,23.112041,36.916271,42.777453,34.557065,42.704082,40.168286,31.082453000000005,45.632895
Oip5,129.484281,72.856165,94.240392,27.051752,6.0111989999999995,14.422314000000002,7.473466999999999,18.23834,14.785452,9.988729
Ola1,62.386129000000004,59.006744,80.61715,100.82982,23.862358,21.732662,23.828932000000002,24.965908,23.871268,22.968781
Olfr1033,16.442701,15.414222,10.768766000000001,7.330295,39.999231,34.85995,36.59868,31.286585,28.885453000000002,37.937965000000005
Olfr1385,1.7290889999999999,2.352419,2.20989,4.401331,42.358833000000004,3.9517269999999995,4.255458999999999,6.775722,6.001815000000001,5.241263
Olfr1388,24.669126000000002,10.986328,26.130124,3.5456559999999997,1.745039,0.815729,1.749568,1.985642,1.6090659999999999,1.575265
Olfr655,16.592192,17.193033,33.120093,45.026494,4.43855,2.3823830000000004,2.464093,2.6421040000000002,2.230687,2.692256
Orc3,70.567987,46.404716,63.458118000000006,41.072644,20.822091,38.424183,22.231725,27.696037,48.209497999999996,19.71002
Orc4,196.19408700000002,156.149605,162.395413,125.095049,84.60287,132.46005300000002,141.72888700000001,133.001932,141.944029,134.296004
Orc5,31.532197999999998,26.110633,28.240268,13.12977,11.655057000000001,23.349985999999998,20.001462,20.636926000000003,28.778385999999998,21.958052
Orc6,279.150829,233.52912999999998,280.917418,225.262,32.604862,39.323026,32.014028,44.931816999999995,39.127215,38.372437
Ormdl1,96.404147,76.892128,78.78953,58.764752,44.618558,81.970652,81.53746899999999,83.49736700000001,100.368673,84.966654
Ormdl2,406.30985899999996,253.89854900000003,322.285483,84.349689,226.566575,222.40127599999997,261.443923,294.364621,237.252242,272.855447
Osbpl3,12.827991,28.162688,17.965452,62.93156,12.439193,15.726467999999999,6.4740470000000006,11.160397,16.618673,8.781412
Osbpl9,34.337165999999996,44.510932000000004,36.798602,58.88809499999999,20.476979,24.495396,17.607281,20.375787,24.043571,17.943451
Oser1,60.071552000000004,48.914221000000005,48.756423,33.375276,65.740045,151.370979,107.381427,111.38806399999999,165.438113,100.249852
Osgep,28.37523,33.810458000000004,24.07989,30.787340000000004,21.061628,38.912397,32.151932,32.119809000000004,32.448301,31.946888
Osgepl1,37.362783,27.154001,33.391506,25.824209,7.48703,10.73656,13.317134,13.517572,14.290212,13.065204
Ost4,1637.52755,1588.1441869999999,1809.9034920000001,1111.3534710000001,1581.325214,1225.854908,1535.880662,1489.416267,1207.914109,1590.275233
Ostc,1127.505287,853.0326539999999,915.787083,472.84286799999995,663.961599,718.4670269999999,805.5798990000001,871.6677960000001,765.347134,814.408713
Ostm1,18.189116000000002,27.325746999999996,18.561191,37.15473,16.962646,17.614333,16.252013,17.075896,18.414342,17.569538
Otub1,16.400665,13.074983999999999,11.285384,5.234958,17.0883,36.997575,22.238025,21.537281,39.551559999999995,20.119589
Otud4,12.435308000000001,17.115614,16.45168,29.550232,8.254535,6.1883919999999994,6.912545,7.549564,5.397805,7.972217999999999
Otulin,46.626932000000004,48.615881,49.137063,44.6949,28.942214,66.19548,45.383228,45.934473,70.004949,51.897236
Ovca2,40.604907,21.142346,24.826846,7.606066,38.866285,51.491811,56.700862,51.201021000000004,43.176109999999994,48.53618
Oxct1,33.843075,67.076837,45.408449,102.292237,29.633278999999998,17.933248000000003,18.930911,20.265057000000002,18.886452,20.07481
P2rx4,45.329096,43.544633000000005,93.261579,120.541808,10.902292,5.328822,3.207193,8.06964,4.673637,4.492472
P2ry10,19.342642,26.318939,21.888457,43.915075,17.448735,10.83865,15.35232,15.214595999999998,9.705975,19.841685000000002
P4hb,72.732703,153.14248899999998,146.046865,317.516932,48.854246,43.650183,30.717442,44.447336,36.319843,34.399562
Pa2g4,28.521040000000003,24.935615,35.55722,22.655139000000002,5.122747,7.457386,6.857533999999999,7.4569410000000005,6.483691,6.755742
Pabpc1,613.634215,792.879083,739.840735,786.873054,403.678932,424.269475,366.002726,400.133085,382.878996,440.359454
Pabpc4,31.554633000000003,38.42197,49.240084,86.17882,7.746865,5.2461910000000005,7.58523,7.820310000000001,5.5345580000000005,7.552872
Pabpn1,39.243967,63.678187,71.17130300000001,130.605823,32.747876,26.169889,22.711313,24.587871,23.374948,24.294566
Pafah1b1,22.370931,22.052353,27.985048,31.221506,18.520279000000002,30.467686999999998,25.969297,28.925513,35.348742,25.121441
Pafah1b2,27.156955,19.970826000000002,28.585694,13.864185999999998,12.089325,21.094663,14.897445999999999,19.745012,26.026165,19.341059
Paics,148.387502,142.441744,168.270861,141.827374,30.87518,36.704076,38.65617,39.485448999999996,42.786364,43.239503000000006
Paip2b,12.240248,13.803664000000001,18.173729,20.926257,12.179843,7.064833999999999,14.95643,11.318274,5.277205,12.173404
Pak1ip1,33.218163,35.697128,35.648472,55.076586,25.868704,45.47579,32.906445,32.235305,40.678740999999995,30.261953000000002
Pak2,26.868053999999997,34.243623,32.715037,46.797424,35.968653,20.810404000000002,20.692835000000002,23.542987,20.765476,21.886591
Palb2,9.264641000000001,12.685614999999999,9.817377,23.102520000000002,3.807665,1.195938,2.170747,2.4712560000000003,2.479464,1.882781
Pam16,67.356739,42.864828,43.223234999999995,15.646456,19.106094,21.534931,23.955970999999998,23.127578,18.850523000000003,40.169675
Pan3,13.149854999999999,26.205881,22.301282,60.642918,19.915189,14.508825,14.912348999999999,16.275092,16.561338,18.824134
Pank2,36.751057,30.716845000000003,23.645258,18.782467,36.820627,56.641695,51.271128000000004,43.327799,49.340669,52.54626700000001
Panx1,16.251819,19.95571,18.476795000000003,31.373652000000003,10.428284,18.907632,10.555926,12.557221,17.430818,10.773452
Papd5,12.302565,17.810954000000002,16.790771,27.306107,8.301791,11.575932,8.927121000000001,10.360323,9.333554,10.221058
Papola,91.73774399999999,112.488454,115.53503899999998,189.001236,73.391041,108.29003,91.099021,75.359898,109.71476799999999,82.61630500000001
Park7,244.512006,268.932139,253.002933,137.699272,154.301867,189.53110700000002,187.466147,168.748421,178.878616,174.826022
Parl,54.069155,45.967555,51.890445,39.732478,29.149116999999997,55.17919499999999,47.524912,36.847483000000004,58.329379,46.315964
Parp1,55.778928,49.585487,77.550134,125.53248899999998,17.165256,10.4888,12.909031,15.809492,14.245017,15.367614000000001
Parp4,13.578207,24.597437,17.156447,50.122820000000004,28.529712,24.963564,21.796397,21.883041,17.622339,27.067015
Parp9,10.639746,17.044598999999998,15.670243,30.365463000000002,12.171515,8.167009,10.814523,9.589031,6.076378,9.501884
Parvb,30.205918,22.919110999999997,59.218454,67.77704,8.564114,4.653196,4.336761,3.077709,4.167619999999999,3.362664
Paxbp1,15.091571,21.71815,17.516556,37.625959,11.635325,11.149972,11.378124,14.336459,10.250209,13.366223000000002
Paxx,9.619736,15.570129000000001,7.374866,14.063682,38.372202,43.999142,35.331807,37.418116999999995,46.725477000000005,37.91832
Pbdc1,123.21514099999999,103.17958,131.736885,63.66726800000001,42.217877,44.070392,49.622862,48.587557000000004,39.713023,51.068939
Pbk,72.60233000000001,62.699746999999995,62.693912,46.237384000000006,6.993183,19.561072,3.136479,14.390085999999998,19.380326,8.60512
Pbrm1,23.355304,36.088241,33.267001,64.85600699999999,18.200485999999998,15.028132000000001,13.682429999999998,14.379335000000001,13.635328,14.289228
Pcbd2,77.80528000000001,85.746437,63.858297,56.825669999999995,207.905479,182.082781,169.203228,175.960164,173.8804,160.63206399999999
Pcbp1,71.263239,112.015597,111.13979599999999,264.40589500000004,29.248107,21.320326,18.825734,21.59535,19.450644,23.885008
Pcgf1,17.145605,10.241717,10.871554,5.878892,34.806799,44.876149,56.576221999999994,47.496363,40.058712,48.912371
Pcgf2,58.030021999999995,55.638351,100.619845,146.98148999999998,20.027519,10.065963,13.02792,14.938386999999999,7.270809,15.991771
Pcif1,153.370931,97.081361,102.15046099999999,25.02036,202.77048,171.847875,174.611251,157.15449099999998,165.27531299999998,162.638714
Pclaf,1254.020259,1200.513521,1253.684665,946.9641550000001,103.837688,104.25367,35.759058,142.43641599999998,110.00572199999999,74.467794
Pcmt1,93.194641,84.257143,75.620717,53.023173,54.733867000000004,107.52028999999999,77.435998,77.203575,114.072372,73.092816
Pcna,834.907024,828.427153,778.391742,1041.368523,182.49848899999998,248.655838,177.402367,243.80527999999998,257.194084,195.303593
Pcnp,143.85360500000002,122.217228,132.379113,111.10620700000001,72.02234399999999,103.274695,89.176635,94.605734,108.93483799999998,97.75748399999999
Pdcd10,624.58083,513.870847,521.514798,299.343353,318.275446,428.81570300000004,509.37681,486.648351,500.74046699999997,515.4286950000001
Pdcd2,30.587458,36.832152,35.089627,80.103461,30.60282,33.767244,43.004034999999995,41.320807,32.985322,43.383996
Pdcd5,537.367078,564.586254,638.26283,659.191717,442.064928,434.407404,421.52223399999997,397.27294900000004,421.22316399999994,412.344767
Pdcd6,369.13732200000004,303.36392,314.09844,232.170776,264.308067,371.325687,405.021591,392.225431,369.546623,381.168497
Pdcd6ip,7.731122999999999,14.878038,10.376053,34.511996,12.405306,11.608372,10.378746000000001,11.403871,12.28962,11.607197
Pdcl,14.568527,20.324173000000002,17.606757,40.436615,9.851180000000001,10.589226,9.166211,9.684768,11.07719,8.909669000000001
Pdcl3,171.71719199999998,180.12893400000002,176.828768,135.51251000000002,128.182241,168.85351799999998,150.958067,153.222869,185.41862700000001,146.495394
Pde3b,14.207624,21.505472,19.028233,35.312536,9.994789,8.701577,10.358372,11.678459,8.62702,12.748557
Pde6d,4.670232,4.977455,4.2267,5.581587,15.419582,35.154973999999996,25.936515,19.484157999999997,36.983545,17.334819
Pdha1,29.6482,36.652077,36.528822999999996,51.279368,18.242264000000002,18.485354,16.308129,18.048007000000002,17.87196,18.597985
Pdia3,96.702345,113.01739099999999,111.757952,102.841613,30.100628999999998,47.544786,37.440657,40.409661,52.98669399999999,37.66638
Pdia6,87.01284799999999,83.456908,95.147075,90.18497099999999,17.717881,29.874173,17.022039000000003,23.135616,31.937509999999996,18.464297
Pdk3,63.436273,53.445130000000006,53.307781000000006,38.905477000000005,9.510722,21.156389,14.261926999999998,19.5568,23.376458,16.839882
Pdlim1,35.971368,22.138092,23.336972,13.880285,24.477795,33.974603,48.966583,47.378192,39.874231,54.418789000000004
Pdrg1,28.664963,26.353346000000002,22.912512,14.056769000000001,37.298706,72.196642,55.903278,50.961414000000005,63.552636,52.932874
Pds5a,53.091781999999995,69.26644499999999,64.558385,107.22926499999998,21.106899,20.961510999999998,17.384495,19.565286999999998,17.11024,18.956094
Pds5b,17.538644,24.812006,22.054658,35.098048999999996,9.636014,7.647069999999999,6.953448,8.165855,7.461792,8.134335
Pdss1,57.686406000000005,46.08415,52.026807,46.739088,5.39069,6.758667,7.516111,9.120185000000001,8.739557000000001,5.926086
Pdzd11,84.244951,62.842742,61.683197,21.916574,42.447593,64.664063,61.714441,58.026371,61.772287,57.417164
Pea15a,2.9553849999999997,5.1306199999999995,2.862278,4.036141000000001,10.469742,22.793475,12.361431,12.774996,22.723038,12.352780000000001
Pebp1,31.297351000000003,37.109140000000004,35.768156,56.058691,16.299696,24.936999999999998,22.237073000000002,23.042720000000003,25.265883,20.515439
Peli1,12.062553,18.206298,15.159601,33.786207,19.527503,15.571342999999999,22.814689,19.219918,14.922676999999998,24.772726000000002
Pepd,13.64282,18.3753,13.893935999999998,24.475299,12.167832,21.542849,9.778741,8.559992,22.078387,11.578846
